scheme,bucket,sex,race,letter,weight
1,25-34,m,multiple,X,42.0
1,25-34,m,multiple,R,151.0
1,25-34,m,multiple,U,157.0
1,25-34,m,multiple,F,3.0
1,25-34,m,multiple,H,25.0
1,25-34,m,multiple,V,52.0
2,25-34,m,multiple,T,1616.2130952380965
2,25-34,m,multiple,S,1048.758333333333
2,25-34,m,multiple,H,245.91666666666666
2,25-34,m,multiple,B,551.2297619047634
2,25-34,m,multiple,E,217.31309523809495
2,25-34,m,multiple,X,111.93333333333335
2,25-34,m,multiple,P,1821.550000000001
2,25-34,m,multiple,A,249.33333333333297
2,25-34,m,multiple,D,115.90476190476193
2,25-34,m,multiple,R,204.6547619047617
2,25-34,m,multiple,C,215.43809523809523
2,25-34,m,multiple,N,680.7047619047617
2,25-34,m,multiple,U,191.6666666666665
2,25-34,m,multiple,F,17.641666666666666
2,25-34,m,multiple,V,42.74166666666666
3,25-34,m,multiple,T,1626.7011904761816
3,25-34,m,multiple,S,990.7166666666735
3,25-34,m,multiple,H,265.0833333333341
3,25-34,m,multiple,B,566.8845238095219
3,25-34,m,multiple,E,230.3011904761907
3,25-34,m,multiple,X,117.75119047619036
3,25-34,m,multiple,P,1771.726190476183
3,25-34,m,multiple,A,263.90000000000066
3,25-34,m,multiple,D,122.55833333333328
3,25-34,m,multiple,R,216.741666666667
3,25-34,m,multiple,C,201.29166666666677
3,25-34,m,multiple,N,699.5845238095259
3,25-34,m,multiple,U,199.24285714285767
3,25-34,m,multiple,F,18.350000000000005
3,25-34,m,multiple,V,40.166666666666686
4,25-34,m,multiple,T,1724.330311355271
4,25-34,m,multiple,S,993.9793650793943
4,25-34,m,multiple,H,201.88809523809633
4,25-34,m,multiple,B,540.1494505494483
4,25-34,m,multiple,E,190.94718059718016
4,25-34,m,multiple,X,88.31308136308141
4,25-34,m,multiple,P,1959.2247446997555
4,25-34,m,multiple,A,220.73021700521625
4,25-34,m,multiple,D,121.03828116328123
4,25-34,m,multiple,R,195.2790237540233
4,25-34,m,multiple,C,197.3905483405484
4,25-34,m,multiple,N,696.1096930846942
4,25-34,m,multiple,U,152.31127761127743
4,25-34,m,multiple,F,16.69563492063492
4,25-34,m,multiple,V,32.61309523809522
1,25-34,f,other,B,92.0
1,25-34,f,other,N,120.0
1,25-34,f,other,P,55.0
1,25-34,f,other,C,97.0
1,25-34,f,other,T,83.0
1,25-34,f,other,S,59.0
1,25-34,f,other,R,34.0
1,25-34,f,other,A,4.0
1,25-34,f,other,U,5.0
1,25-34,f,other,E,41.0
1,25-34,f,other,X,2.0
1,25-34,f,other,D,9.0
1,25-34,f,other,H,3.0
1,25-34,f,other,V,26.0
1,25-34,f,other,F,2.0
2,25-34,f,other,B,100.88333333333337
2,25-34,f,other,D,13.95
2,25-34,f,other,N,118.42500000000005
2,25-34,f,other,E,48.88333333333333
2,25-34,f,other,P,49.333333333333336
2,25-34,f,other,C,75.89166666666667
2,25-34,f,other,R,46.974999999999994
2,25-34,f,other,T,81.1
2,25-34,f,other,S,48.75
2,25-34,f,other,X,6.266666666666666
2,25-34,f,other,A,5.041666666666667
2,25-34,f,other,H,8.416666666666668
2,25-34,f,other,U,7.166666666666667
2,25-34,f,other,F,2.0
2,25-34,f,other,V,18.916666666666664
3,25-34,f,other,B,101.10952380952376
3,25-34,f,other,D,15.049999999999999
3,25-34,f,other,N,119.67619047619036
3,25-34,f,other,E,50.74285714285718
3,25-34,f,other,P,48.65000000000001
3,25-34,f,other,C,71.85952380952382
3,25-34,f,other,R,48.47619047619053
3,25-34,f,other,T,82.52619047619046
3,25-34,f,other,S,45.83333333333335
3,25-34,f,other,X,7.0
3,25-34,f,other,A,5.4
3,25-34,f,other,H,8.75
3,25-34,f,other,U,8.276190476190477
3,25-34,f,other,F,1.7
3,25-34,f,other,V,16.950000000000003
4,25-34,f,other,B,101.73925518925529
4,25-34,f,other,D,12.371317571317572
4,25-34,f,other,N,130.82128427128447
4,25-34,f,other,E,42.77499722499724
4,25-34,f,other,P,54.4174242424243
4,25-34,f,other,C,72.12103174603186
4,25-34,f,other,R,46.65692640692646
4,25-34,f,other,T,90.86634199134197
4,25-34,f,other,S,40.86428571428574
4,25-34,f,other,X,5.1190476190476195
4,25-34,f,other,A,4.814285714285716
4,25-34,f,other,H,7.216666666666665
4,25-34,f,other,U,6.561940836940837
4,25-34,f,other,F,1.5
4,25-34,f,other,V,14.155194805194805
1,15-24,f,other,S,48.0
1,15-24,f,other,T,77.0
1,15-24,f,other,N,60.0
1,15-24,f,other,C,36.0
1,15-24,f,other,E,12.0
1,15-24,f,other,R,12.0
1,15-24,f,other,B,20.0
1,15-24,f,other,P,30.0
1,15-24,f,other,D,1.0
1,15-24,f,other,X,2.0
1,15-24,f,other,V,2.0
1,15-24,f,other,U,1.0
2,15-24,f,other,S,40.95833333333333
2,15-24,f,other,T,71.25
2,15-24,f,other,X,3.2499999999999996
2,15-24,f,other,P,26.25
2,15-24,f,other,N,60.26666666666665
2,15-24,f,other,C,27.833333333333332
2,15-24,f,other,R,16.891666666666666
2,15-24,f,other,U,5.1833333333333345
2,15-24,f,other,H,6.291666666666666
2,15-24,f,other,B,21.641666666666673
2,15-24,f,other,D,2.9333333333333336
2,15-24,f,other,E,14.249999999999995
2,15-24,f,other,A,2.583333333333333
2,15-24,f,other,V,1.416666666666667
3,15-24,f,other,S,39.14999999999999
3,15-24,f,other,T,70.5261904761905
3,15-24,f,other,X,3.2595238095238095
3,15-24,f,other,P,25.083333333333332
3,15-24,f,other,N,60.89285714285718
3,15-24,f,other,C,26.03333333333333
3,15-24,f,other,R,17.192857142857143
3,15-24,f,other,U,6.966666666666667
3,15-24,f,other,H,7.449999999999999
3,15-24,f,other,B,21.49285714285714
3,15-24,f,other,D,3.4833333333333334
3,15-24,f,other,E,14.659523809523812
3,15-24,f,other,A,3.1666666666666665
3,15-24,f,other,V,1.6428571428571428
4,15-24,f,other,S,37.895238095238085
4,15-24,f,other,T,74.00278887778892
4,15-24,f,other,X,2.524242424242424
4,15-24,f,other,P,27.165476190476152
4,15-24,f,other,N,64.2056332556334
4,15-24,f,other,C,26.464285714285715
4,15-24,f,other,R,16.697258297258287
4,15-24,f,other,U,5.242338217338218
4,15-24,f,other,H,6.385714285714285
4,15-24,f,other,B,21.066977466977452
4,15-24,f,other,D,2.5333333333333337
4,15-24,f,other,E,13.099614274614268
4,15-24,f,other,A,2.376190476190476
4,15-24,f,other,V,1.3409090909090908
1,5-14,f,multiple,N,228.0
1,5-14,f,multiple,T,185.0
1,5-14,f,multiple,C,141.0
1,5-14,f,multiple,S,104.0
1,5-14,f,multiple,B,44.0
1,5-14,f,multiple,E,36.0
1,5-14,f,multiple,X,21.0
1,5-14,f,multiple,P,19.0
1,5-14,f,multiple,U,16.0
1,5-14,f,multiple,D,13.0
1,5-14,f,multiple,R,61.0
1,5-14,f,multiple,H,8.0
1,5-14,f,multiple,V,5.0
2,5-14,f,multiple,N,215.4583333333333
2,5-14,f,multiple,T,180.80833333333334
2,5-14,f,multiple,C,108.00000000000001
2,5-14,f,multiple,S,79.66666666666667
2,5-14,f,multiple,B,80.05833333333332
2,5-14,f,multiple,E,30.475
2,5-14,f,multiple,D,13.641666666666664
2,5-14,f,multiple,F,2.75
2,5-14,f,multiple,R,79.41666666666666
2,5-14,f,multiple,X,30.5
2,5-14,f,multiple,H,20.541666666666668
2,5-14,f,multiple,P,18.166666666666664
2,5-14,f,multiple,U,16.474999999999998
2,5-14,f,multiple,A,0.5
2,5-14,f,multiple,V,4.541666666666666
3,5-14,f,multiple,N,213.86666666666693
3,5-14,f,multiple,T,183.86666666666682
3,5-14,f,multiple,C,102.29999999999995
3,5-14,f,multiple,S,73.7
3,5-14,f,multiple,B,84.18333333333328
3,5-14,f,multiple,E,30.283333333333324
3,5-14,f,multiple,D,14.96666666666667
3,5-14,f,multiple,F,3.0
3,5-14,f,multiple,R,83.0
3,5-14,f,multiple,X,29.799999999999983
3,5-14,f,multiple,H,22.199999999999996
3,5-14,f,multiple,P,17.916666666666668
3,5-14,f,multiple,U,16.966666666666665
3,5-14,f,multiple,A,0.6666666666666666
3,5-14,f,multiple,V,4.283333333333333
4,5-14,f,multiple,N,238.95761183261126
4,5-14,f,multiple,T,195.10992063492108
4,5-14,f,multiple,C,100.94642857142854
4,5-14,f,multiple,S,71.62857142857152
4,5-14,f,multiple,B,73.38387445887454
4,5-14,f,multiple,E,27.87420634920634
4,5-14,f,multiple,D,14.2563492063492
4,5-14,f,multiple,F,3.0
4,5-14,f,multiple,R,76.2406204906206
4,5-14,f,multiple,X,22.942857142857132
4,5-14,f,multiple,H,18.33571428571429
4,5-14,f,multiple,P,18.761111111111113
4,5-14,f,multiple,U,15.846825396825398
4,5-14,f,multiple,A,0.5333333333333333
4,5-14,f,multiple,V,3.1825757575757576
1,15-24,f,multiple,T,713.0
1,15-24,f,multiple,S,463.0
1,15-24,f,multiple,N,258.0
1,15-24,f,multiple,P,579.0
1,15-24,f,multiple,U,36.0
1,15-24,f,multiple,B,93.0
1,15-24,f,multiple,D,22.0
1,15-24,f,multiple,C,119.0
1,15-24,f,multiple,R,65.0
1,15-24,f,multiple,E,57.0
1,15-24,f,multiple,X,15.0
1,15-24,f,multiple,H,12.0
1,15-24,f,multiple,A,6.0
1,15-24,f,multiple,F,3.0
1,15-24,f,multiple,V,13.0
2,15-24,f,multiple,T,691.975
2,15-24,f,multiple,S,362.375
2,15-24,f,multiple,N,296.4249999999998
2,15-24,f,multiple,P,509.76666666666665
2,15-24,f,multiple,H,77.625
2,15-24,f,multiple,A,25.64166666666667
2,15-24,f,multiple,U,48.216666666666654
2,15-24,f,multiple,D,27.925000000000008
2,15-24,f,multiple,X,33.26666666666668
2,15-24,f,multiple,B,126.71666666666677
2,15-24,f,multiple,E,63.07499999999997
2,15-24,f,multiple,C,90.5
2,15-24,f,multiple,R,83.03333333333336
2,15-24,f,multiple,F,6.125
2,15-24,f,multiple,V,11.333333333333332
3,15-24,f,multiple,T,693.3833333333348
3,15-24,f,multiple,S,340.54999999999944
3,15-24,f,multiple,N,301.96666666666675
3,15-24,f,multiple,P,496.4833333333328
3,15-24,f,multiple,H,86.8666666666666
3,15-24,f,multiple,A,31.64999999999997
3,15-24,f,multiple,U,54.000000000000085
3,15-24,f,multiple,D,28.58333333333332
3,15-24,f,multiple,X,34.59999999999998
3,15-24,f,multiple,B,132.2999999999999
3,15-24,f,multiple,E,65.11666666666669
3,15-24,f,multiple,C,84.81666666666665
3,15-24,f,multiple,R,86.7166666666667
3,15-24,f,multiple,F,6.033333333333333
3,15-24,f,multiple,V,10.933333333333334
4,15-24,f,multiple,T,731.6455738705786
4,15-24,f,multiple,S,332.9498168498156
4,15-24,f,multiple,N,304.35840548340445
4,15-24,f,multiple,P,539.6981546231526
4,15-24,f,multiple,H,69.38253968253977
4,15-24,f,multiple,A,24.07502220002219
4,15-24,f,multiple,U,40.98623043623049
4,15-24,f,multiple,D,24.42117604617605
4,15-24,f,multiple,X,26.127777777777755
4,15-24,f,multiple,B,123.67438672438676
4,15-24,f,multiple,E,58.382575757575836
4,15-24,f,multiple,C,83.93690476190478
4,15-24,f,multiple,R,79.64000721500729
4,15-24,f,multiple,F,5.666666666666666
4,15-24,f,multiple,V,9.054761904761904
1,1-4,m,multiple,N,307.0
1,1-4,m,multiple,T,218.0
1,1-4,m,multiple,X,65.0
1,1-4,m,multiple,D,10.0
1,1-4,m,multiple,F,1.0
1,1-4,m,multiple,S,108.0
1,1-4,m,multiple,C,55.0
1,1-4,m,multiple,R,74.0
1,1-4,m,multiple,B,44.0
1,1-4,m,multiple,H,14.0
1,1-4,m,multiple,U,18.0
1,1-4,m,multiple,E,21.0
1,1-4,m,multiple,P,30.0
1,1-4,m,multiple,V,2.0
2,1-4,m,multiple,N,281.63333333333327
2,1-4,m,multiple,R,84.675
2,1-4,m,multiple,T,177.15833333333327
2,1-4,m,multiple,H,39.125
2,1-4,m,multiple,X,116.29166666666669
2,1-4,m,multiple,B,73.53333333333332
2,1-4,m,multiple,D,14.533333333333331
2,1-4,m,multiple,F,1.75
2,1-4,m,multiple,S,60.18333333333333
2,1-4,m,multiple,C,42.958333333333336
2,1-4,m,multiple,U,19.78333333333333
2,1-4,m,multiple,E,23.208333333333332
2,1-4,m,multiple,P,28.916666666666668
2,1-4,m,multiple,V,3.25
3,1-4,m,multiple,N,278.01666666666665
3,1-4,m,multiple,R,88.3166666666666
3,1-4,m,multiple,T,179.96666666666675
3,1-4,m,multiple,H,40.03333333333334
3,1-4,m,multiple,X,111.91666666666661
3,1-4,m,multiple,B,78.46666666666665
3,1-4,m,multiple,D,15.333333333333337
3,1-4,m,multiple,F,1.6666666666666665
3,1-4,m,multiple,S,55.73333333333338
3,1-4,m,multiple,C,40.766666666666666
3,1-4,m,multiple,U,20.61666666666666
3,1-4,m,multiple,E,23.999999999999993
3,1-4,m,multiple,P,28.916666666666668
3,1-4,m,multiple,V,3.25
4,1-4,m,multiple,N,299.33903318903214
4,1-4,m,multiple,R,82.04808802308813
4,1-4,m,multiple,T,203.81518759018803
4,1-4,m,multiple,H,33.19841269841268
4,1-4,m,multiple,X,86.39642857142853
4,1-4,m,multiple,B,70.29642857142873
4,1-4,m,multiple,D,13.223051948051943
4,1-4,m,multiple,F,1.5333333333333332
4,1-4,m,multiple,S,63.06547619047631
4,1-4,m,multiple,C,40.41111111111112
4,1-4,m,multiple,U,20.052813852813845
4,1-4,m,multiple,E,20.75396825396825
4,1-4,m,multiple,P,29.749999999999975
4,1-4,m,multiple,V,3.1166666666666667
1,25-34,f,multiple,N,401.0
1,25-34,f,multiple,T,527.0
1,25-34,f,multiple,U,70.0
1,25-34,f,multiple,E,103.0
1,25-34,f,multiple,C,283.0
1,25-34,f,multiple,B,273.0
1,25-34,f,multiple,R,118.0
1,25-34,f,multiple,S,381.0
1,25-34,f,multiple,P,992.0
1,25-34,f,multiple,A,126.0
1,25-34,f,multiple,D,81.0
1,25-34,f,multiple,H,8.0
1,25-34,f,multiple,X,16.0
1,25-34,f,multiple,F,5.0
1,25-34,f,multiple,V,26.0
2,25-34,f,multiple,N,467.7416666666676
2,25-34,f,multiple,T,500.76666666666694
2,25-34,f,multiple,U,73.13333333333335
2,25-34,f,multiple,A,123.9833333333334
2,25-34,f,multiple,R,160.64166666666668
2,25-34,f,multiple,S,303.4166666666667
2,25-34,f,multiple,B,324.34166666666675
2,25-34,f,multiple,E,133.00000000000009
2,25-34,f,multiple,C,228.62499999999994
2,25-34,f,multiple,P,868.2166666666666
2,25-34,f,multiple,H,65.83333333333334
2,25-34,f,multiple,D,89.81666666666668
2,25-34,f,multiple,X,37.908333333333346
2,25-34,f,multiple,F,9.058333333333334
2,25-34,f,multiple,V,23.516666666666673
3,25-34,f,multiple,N,477.32619047618766
3,25-34,f,multiple,T,503.6428571428557
3,25-34,f,multiple,U,77.20000000000003
3,25-34,f,multiple,A,124.38333333333318
3,25-34,f,multiple,R,168.80952380952385
3,25-34,f,multiple,S,284.9500000000001
3,25-34,f,multiple,B,336.459523809523
3,25-34,f,multiple,E,136.67619047619047
3,25-34,f,multiple,C,218.65000000000006
3,25-34,f,multiple,P,843.566666666669
3,25-34,f,multiple,H,72.56666666666672
3,25-34,f,multiple,D,92.4095238095238
3,25-34,f,multiple,X,41.49285714285716
3,25-34,f,multiple,F,9.05
3,25-34,f,multiple,V,22.816666666666663
4,25-34,f,multiple,N,487.9367271617275
4,25-34,f,multiple,T,539.296536796534
4,25-34,f,multiple,U,58.75082695082708
4,25-34,f,multiple,A,107.39756909756925
4,25-34,f,multiple,R,152.16693029193024
4,25-34,f,multiple,S,274.9308885558901
4,25-34,f,multiple,B,320.37189477189384
4,25-34,f,multiple,E,116.99004329004339
4,25-34,f,multiple,C,217.2743867243865
4,25-34,f,multiple,P,934.0635753135912
4,25-34,f,multiple,H,55.88809523809536
4,25-34,f,multiple,D,87.63883893883914
4,25-34,f,multiple,X,30.71865079365078
4,25-34,f,multiple,F,7.75515873015873
4,25-34,f,multiple,V,18.819877344877344
1,15-24,m,other,T,316.0
1,15-24,m,other,B,60.0
1,15-24,m,other,S,221.0
1,15-24,m,other,A,2.0
1,15-24,m,other,C,40.0
1,15-24,m,other,N,70.0
1,15-24,m,other,X,7.0
1,15-24,m,other,P,52.0
1,15-24,m,other,R,13.0
1,15-24,m,other,H,2.0
1,15-24,m,other,E,8.0
1,15-24,m,other,D,2.0
1,15-24,m,other,U,8.0
1,15-24,m,other,V,9.0
2,15-24,m,other,T,288.325
2,15-24,m,other,B,56.133333333333326
2,15-24,m,other,R,21.03333333333333
2,15-24,m,other,S,174.01666666666668
2,15-24,m,other,U,16.53333333333333
2,15-24,m,other,N,76.05833333333332
2,15-24,m,other,X,25.175
2,15-24,m,other,H,39.833333333333336
2,15-24,m,other,P,48.45833333333333
2,15-24,m,other,A,8.991666666666665
2,15-24,m,other,D,5.158333333333332
2,15-24,m,other,C,30.833333333333332
2,15-24,m,other,F,3.25
2,15-24,m,other,E,10.683333333333332
2,15-24,m,other,V,5.516666666666667
3,15-24,m,other,T,288.66666666666674
3,15-24,m,other,B,54.20000000000004
3,15-24,m,other,R,23.566666666666666
3,15-24,m,other,S,164.51666666666665
3,15-24,m,other,U,18.716666666666665
3,15-24,m,other,N,76.56666666666669
3,15-24,m,other,X,26.183333333333326
3,15-24,m,other,H,44.000000000000014
3,15-24,m,other,P,47.616666666666674
3,15-24,m,other,A,10.700000000000003
3,15-24,m,other,D,6.5166666666666675
3,15-24,m,other,C,29.2
3,15-24,m,other,F,3.5000000000000004
3,15-24,m,other,E,11.716666666666665
3,15-24,m,other,V,4.333333333333333
4,15-24,m,other,T,320.1162698412691
4,15-24,m,other,B,55.20238095238104
4,15-24,m,other,R,21.266483516483504
4,15-24,m,other,S,152.68055555555551
4,15-24,m,other,U,15.506746031746031
4,15-24,m,other,N,79.87991175491186
4,15-24,m,other,X,20.132936507936506
4,15-24,m,other,H,34.54404761904758
4,15-24,m,other,P,51.91071428571437
4,15-24,m,other,A,8.61547619047619
4,15-24,m,other,D,5.444913419913419
4,15-24,m,other,C,28.954040404040406
4,15-24,m,other,F,3.2
4,15-24,m,other,E,8.945523920523922
4,15-24,m,other,V,3.6000000000000005
1,85+,f,other,N,903.0
1,85+,f,other,R,215.0
1,85+,f,other,C,233.0
1,85+,f,other,B,1044.0
1,85+,f,other,E,146.0
1,85+,f,other,D,44.0
1,85+,f,other,S,23.0
1,85+,f,other,P,1.0
1,85+,f,other,U,3.0
1,85+,f,other,T,9.0
1,85+,f,other,F,14.0
1,85+,f,other,X,6.0
1,85+,f,other,H,1.0
1,85+,f,other,V,57.0
2,85+,f,other,N,910.5499999999978
2,85+,f,other,R,257.54999999999956
2,85+,f,other,C,194.76666666666657
2,85+,f,other,B,987.358333333331
2,85+,f,other,E,199.04166666666634
2,85+,f,other,T,11.424999999999999
2,85+,f,other,X,7.0
2,85+,f,other,D,45.80833333333333
2,85+,f,other,U,7.558333333333334
2,85+,f,other,S,18.674999999999997
2,85+,f,other,F,15.766666666666664
2,85+,f,other,P,0.9166666666666666
2,85+,f,other,H,0.5
2,85+,f,other,V,41.91666666666666
2,85+,f,other,A,0.16666666666666666
3,85+,f,other,N,905.7547619047702
3,85+,f,other,R,263.48809523809575
3,85+,f,other,C,186.63571428571439
3,85+,f,other,B,979.3047619047717
3,85+,f,other,E,213.80476190476224
3,85+,f,other,T,12.969047619047618
3,85+,f,other,X,7.335714285714286
3,85+,f,other,D,48.56904761904765
3,85+,f,other,U,8.90238095238095
3,85+,f,other,S,17.64285714285714
3,85+,f,other,F,15.509523809523811
3,85+,f,other,P,0.9166666666666665
3,85+,f,other,H,0.5
3,85+,f,other,V,37.41666666666667
3,85+,f,other,A,0.25
4,85+,f,other,N,917.9617882117943
4,85+,f,other,R,240.0015207015201
4,85+,f,other,C,177.79141414141392
4,85+,f,other,B,1069.9783716283823
4,85+,f,other,E,160.71997169497155
4,85+,f,other,T,12.09285714285714
4,85+,f,other,X,5.883333333333333
4,85+,f,other,D,43.03235930735936
4,85+,f,other,U,6.282611832611833
4,85+,f,other,S,19.051731601731586
4,85+,f,other,F,12.601623376623376
4,85+,f,other,P,0.7333333333333334
4,85+,f,other,H,0.3333333333333333
4,85+,f,other,V,32.33575036075035
4,85+,f,other,A,0.2
1,85+,m,other,B,647.0
1,85+,m,other,E,76.0
1,85+,m,other,R,189.0
1,85+,m,other,N,458.0
1,85+,m,other,C,240.0
1,85+,m,other,D,30.0
1,85+,m,other,S,16.0
1,85+,m,other,F,15.0
1,85+,m,other,X,5.0
1,85+,m,other,V,44.0
1,85+,m,other,A,1.0
1,85+,m,other,T,4.0
2,85+,m,other,B,604.3916666666669
2,85+,m,other,E,114.72500000000012
2,85+,m,other,R,213.3999999999996
2,85+,m,other,N,493.79166666666805
2,85+,m,other,C,185.0666666666666
2,85+,m,other,D,37.09999999999999
2,85+,m,other,S,13.18333333333333
2,85+,m,other,F,14.124999999999998
2,85+,m,other,T,6.799999999999999
2,85+,m,other,X,3.966666666666667
2,85+,m,other,U,3.4749999999999996
2,85+,m,other,A,1.9750000000000003
2,85+,m,other,V,33.0
3,85+,m,other,B,597.9690476190474
3,85+,m,other,E,127.71904761904752
3,85+,m,other,R,218.61904761904773
3,85+,m,other,N,495.53571428571223
3,85+,m,other,C,173.50952380952378
3,85+,m,other,D,38.58571428571427
3,85+,m,other,S,12.583333333333332
3,85+,m,other,F,12.549999999999999
3,85+,m,other,T,8.40952380952381
3,85+,m,other,X,3.3095238095238093
3,85+,m,other,U,5.083333333333333
3,85+,m,other,A,2.0928571428571425
3,85+,m,other,V,29.033333333333317
4,85+,m,other,B,655.5121267621275
4,85+,m,other,E,94.66484903984927
4,85+,m,other,R,202.98910533910524
4,85+,m,other,N,508.0230963480968
4,85+,m,other,C,166.927417027417
4,85+,m,other,D,34.2060606060606
4,85+,m,other,S,13.465656565656566
4,85+,m,other,F,9.971861471861471
4,85+,m,other,T,7.348051948051949
4,85+,m,other,X,2.6761904761904765
4,85+,m,other,U,3.515945165945166
4,85+,m,other,A,1.3190476190476188
4,85+,m,other,V,24.380591630591617
1,UNKNOWN,f,white,N,110.0
1,UNKNOWN,f,white,U,4.0
1,UNKNOWN,f,white,S,7.0
1,UNKNOWN,f,white,C,26.0
1,UNKNOWN,f,white,R,25.0
1,UNKNOWN,f,white,B,83.0
1,UNKNOWN,f,white,P,20.0
1,UNKNOWN,f,white,T,13.0
1,UNKNOWN,f,white,E,8.0
1,UNKNOWN,f,white,D,4.0
1,UNKNOWN,f,white,A,3.0
1,UNKNOWN,f,white,V,1.0
2,UNKNOWN,f,white,N,116.79166666666669
2,UNKNOWN,f,white,P,16.166666666666664
2,UNKNOWN,f,white,A,2.833333333333333
2,UNKNOWN,f,white,U,3.1
2,UNKNOWN,f,white,X,3.0416666666666665
2,UNKNOWN,f,white,T,9.791666666666668
2,UNKNOWN,f,white,B,81.76666666666667
2,UNKNOWN,f,white,S,5.583333333333334
2,UNKNOWN,f,white,F,0.7499999999999999
2,UNKNOWN,f,white,E,15.30833333333333
2,UNKNOWN,f,white,C,17.25
2,UNKNOWN,f,white,R,25.225000000000005
2,UNKNOWN,f,white,D,4.391666666666667
2,UNKNOWN,f,white,H,1.5
2,UNKNOWN,f,white,V,0.5
3,UNKNOWN,f,white,N,117.48333333333329
3,UNKNOWN,f,white,P,14.833333333333334
3,UNKNOWN,f,white,A,2.9166666666666665
3,UNKNOWN,f,white,U,3.1166666666666667
3,UNKNOWN,f,white,X,3.45
3,UNKNOWN,f,white,T,9.2
3,UNKNOWN,f,white,B,82.56666666666665
3,UNKNOWN,f,white,S,4.916666666666667
3,UNKNOWN,f,white,F,1.0833333333333333
3,UNKNOWN,f,white,E,16.366666666666667
3,UNKNOWN,f,white,C,16.0
3,UNKNOWN,f,white,R,25.283333333333335
3,UNKNOWN,f,white,D,4.7
3,UNKNOWN,f,white,H,1.833333333333333
3,UNKNOWN,f,white,V,0.25
4,UNKNOWN,f,white,N,117.42619047619054
4,UNKNOWN,f,white,P,18.768803418803405
4,UNKNOWN,f,white,A,2.1920024420024418
4,UNKNOWN,f,white,U,2.203052503052503
4,UNKNOWN,f,white,X,3.042857142857143
4,UNKNOWN,f,white,T,9.72142857142857
4,UNKNOWN,f,white,B,86.95537240537243
4,UNKNOWN,f,white,S,4.683333333333333
4,UNKNOWN,f,white,F,1.0333333333333332
4,UNKNOWN,f,white,E,12.74114774114774
4,UNKNOWN,f,white,C,15.952380952380954
4,UNKNOWN,f,white,R,23.22255799755799
4,UNKNOWN,f,white,D,4.22420634920635
4,UNKNOWN,f,white,H,1.6666666666666665
4,UNKNOWN,f,white,V,0.16666666666666666
1,1-4,f,multiple,T,153.0
1,1-4,f,multiple,S,75.0
1,1-4,f,multiple,N,235.0
1,1-4,f,multiple,C,65.0
1,1-4,f,multiple,B,25.0
1,1-4,f,multiple,E,21.0
1,1-4,f,multiple,X,37.0
1,1-4,f,multiple,R,51.0
1,1-4,f,multiple,H,4.0
1,1-4,f,multiple,D,12.0
1,1-4,f,multiple,U,22.0
1,1-4,f,multiple,P,20.0
1,1-4,f,multiple,V,5.0
2,1-4,f,multiple,T,124.03333333333335
2,1-4,f,multiple,X,73.30833333333334
2,1-4,f,multiple,S,44.18333333333334
2,1-4,f,multiple,N,211.64166666666665
2,1-4,f,multiple,R,63.1
2,1-4,f,multiple,E,24.058333333333334
2,1-4,f,multiple,C,50.91666666666667
2,1-4,f,multiple,B,55.15833333333333
2,1-4,f,multiple,D,12.225
2,1-4,f,multiple,U,16.291666666666664
2,1-4,f,multiple,H,30.458333333333336
2,1-4,f,multiple,P,15.625
2,1-4,f,multiple,V,4.0
3,1-4,f,multiple,T,127.18333333333321
3,1-4,f,multiple,X,70.38333333333335
3,1-4,f,multiple,S,41.98333333333335
3,1-4,f,multiple,N,208.53333333333353
3,1-4,f,multiple,R,64.48333333333338
3,1-4,f,multiple,E,25.149999999999988
3,1-4,f,multiple,C,49.03333333333336
3,1-4,f,multiple,B,59.850000000000065
3,1-4,f,multiple,D,11.55
3,1-4,f,multiple,U,15.833333333333336
3,1-4,f,multiple,H,31.733333333333317
3,1-4,f,multiple,P,15.283333333333333
3,1-4,f,multiple,V,4.0
4,1-4,f,multiple,T,141.41479076479067
4,1-4,f,multiple,X,56.746825396825464
4,1-4,f,multiple,S,47.61280663780674
4,1-4,f,multiple,N,228.64007936507906
